id_transaksi,tanggal,jenis_transaksi,nama_barang,gudang_asal,gudang_tujuan,jumlah_masuk,jumlah_keluar,jumlah_rusak,jumlah_hilang,jumlah_ketemu,harga_satuan,total_transaksi,metode_pembayaran,status_transaksi,catatan
TRX2105,2025-12-05,pindah_gudang,Botol 600ml,Gudang B,Gudang C,45,45,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang B ke Gudang C
TRX2106,2025-12-05,pindah_gudang,Botol 750ml,Gudang C,Gudang A,75,75,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX2107,2025-12-05,stok_adjustment,Botol 1500ml,Gudang D,,0,0,68,21,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2108,2025-12-06,restock,Botol 1500ml,,Gudang A,481,0,0,0,0,3500,1683500,cash,selesai,Restock otomatis ke Gudang A
TRX2109,2025-12-06,restock,Botol 330ml,,Gudang B,337,0,0,0,0,1700,572900,cash,selesai,Restock otomatis ke Gudang B
TRX2110,2025-12-06,penjualan,Botol 330ml,Gudang C,,0,100,0,0,0,1900,190000,tempo,selesai,Penjualan otomatis dari Gudang C
TRX2111,2025-12-06,penjualan,Botol 1500ml,Gudang B,,0,116,0,0,0,3800,440800,tempo,pending,Penjualan otomatis dari Gudang B
TRX2112,2025-12-06,penjualan,Botol 600ml,Gudang B,,0,50,0,0,0,2400,120000,tempo,selesai,Penjualan otomatis dari Gudang B
TRX2113,2025-12-06,penjualan,Botol 250ml,Gudang D,,0,12,1,0,0,1700,20400,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX2114,2025-12-06,pindah_gudang,Botol 250ml,Gudang C,Gudang A,182,182,0,0,0,1500,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX2115,2025-12-06,pindah_gudang,Botol 330ml,Gudang B,Gudang C,79,79,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang B ke Gudang C
TRX2116,2025-12-07,restock,Botol 750ml,,Gudang D,177,0,0,0,0,2600,460200,cash,selesai,Restock otomatis ke Gudang D
TRX2117,2025-12-07,restock,Botol 1500ml,,Gudang D,133,0,0,0,0,3500,465500,transfer,selesai,Restock otomatis ke Gudang D
TRX2118,2025-12-07,penjualan,Botol 500ml,Gudang D,,0,104,0,0,0,2300,239200,tempo,selesai,Penjualan otomatis dari Gudang D
TRX2119,2025-12-07,penjualan,Botol 600ml,Gudang A,,0,128,0,0,0,2200,281600,cash,selesai,Penjualan otomatis dari Gudang A
TRX2120,2025-12-07,penjualan,Botol 1500ml,Gudang B,,0,45,0,0,0,3500,157500,tempo,batal,Penjualan otomatis dari Gudang B
TRX2121,2025-12-07,penjualan,Botol 1500ml,Gudang C,,0,127,0,2,0,3500,444500,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX2122,2025-12-07,penjualan,Botol 1000ml,Gudang D,,0,103,11,0,0,3000,309000,cash,selesai,Penjualan otomatis dari Gudang D
TRX2123,2025-12-07,pindah_gudang,Botol 1000ml,Gudang D,Gudang B,153,153,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang D ke Gudang B
TRX2124,2025-12-07,pindah_gudang,Botol 1000ml,Gudang C,Gudang D,36,36,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang C ke Gudang D
TRX2125,2025-12-08,penjualan,Botol 500ml,Gudang B,,0,50,0,0,0,2200,110000,cash,selesai,Penjualan otomatis dari Gudang B
TRX2126,2025-12-08,pindah_gudang,Botol 600ml,Gudang D,Gudang B,119,119,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang D ke Gudang B
TRX2127,2025-12-08,stok_adjustment,Botol 250ml,Gudang D,,0,0,81,15,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2128,2025-12-09,restock,Botol 500ml,,Gudang D,535,0,0,0,0,2000,1070000,transfer,selesai,Restock otomatis ke Gudang D
TRX2129,2025-12-09,restock,Botol 1500ml,,Gudang B,573,0,0,0,0,3500,2005500,cash,selesai,Restock otomatis ke Gudang B
TRX2130,2025-12-09,penjualan,Botol 1500ml,Gudang C,,0,58,4,0,0,3700,214600,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX2131,2025-12-09,penjualan,Botol 330ml,Gudang D,,0,31,0,0,0,1700,52700,cash,selesai,Penjualan otomatis dari Gudang D
TRX2132,2025-12-09,penjualan,Botol 1500ml,Gudang B,,0,41,0,0,0,3800,155800,transfer,pending,Penjualan otomatis dari Gudang B
TRX2133,2025-12-09,penjualan,Botol 750ml,Gudang B,,0,98,0,0,0,2600,254800,tempo,pending,Penjualan otomatis dari Gudang B
TRX2134,2025-12-09,penjualan,Botol 1500ml,Gudang D,,0,34,0,0,0,3500,119000,tempo,selesai,Penjualan otomatis dari Gudang D
TRX2135,2025-12-09,pindah_gudang,Botol 250ml,Gudang D,Gudang A,128,128,0,0,0,1500,0,internal,selesai,Pindah stok dari Gudang D ke Gudang A
TRX2136,2025-12-09,stok_adjustment,Botol 500ml,Gudang A,,0,0,75,23,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2137,2025-12-10,restock,Botol 500ml,,Gudang D,543,0,0,0,0,2000,1086000,cash,selesai,Restock otomatis ke Gudang D
TRX2138,2025-12-10,penjualan,Botol 500ml,Gudang A,,0,35,0,0,0,2000,70000,tempo,pending,Penjualan otomatis dari Gudang A
TRX2139,2025-12-10,penjualan,Botol 600ml,Gudang C,,0,82,0,0,0,2500,205000,cash,selesai,Penjualan otomatis dari Gudang C
TRX2140,2025-12-10,penjualan,Botol 1500ml,Gudang A,,0,92,0,0,0,3700,340400,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2141,2025-12-10,pindah_gudang,Botol 250ml,Gudang D,Gudang C,136,136,0,0,0,1500,0,internal,selesai,Pindah stok dari Gudang D ke Gudang C
TRX2142,2025-12-11,restock,Botol 1000ml,,Gudang C,396,0,0,0,0,3000,1188000,transfer,selesai,Restock otomatis ke Gudang C
TRX2143,2025-12-11,penjualan,Botol 250ml,Gudang C,,0,15,0,0,0,1500,22500,non-cash,pending,Penjualan otomatis dari Gudang C
TRX2144,2025-12-11,penjualan,Botol 1000ml,Gudang C,,0,86,0,0,0,3200,275200,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX2145,2025-12-11,penjualan,Botol 750ml,Gudang A,,0,72,0,0,0,2900,208800,transfer,pending,Penjualan otomatis dari Gudang A
TRX2146,2025-12-11,penjualan,Botol 1000ml,Gudang A,,0,70,0,0,0,3000,210000,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2147,2025-12-12,restock,Botol 500ml,,Gudang B,231,0,0,0,0,2000,462000,transfer,selesai,Restock otomatis ke Gudang B
TRX2148,2025-12-12,restock,Botol 1500ml,,Gudang D,442,0,0,0,0,3500,1547000,transfer,selesai,Restock otomatis ke Gudang D
TRX2149,2025-12-12,penjualan,Botol 1500ml,Gudang D,,0,54,0,0,0,3500,189000,tempo,batal,Penjualan otomatis dari Gudang D
TRX2150,2025-12-12,penjualan,Botol 1000ml,Gudang A,,0,84,0,0,0,3000,252000,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2151,2025-12-12,pindah_gudang,Botol 750ml,Gudang B,Gudang D,171,171,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang B ke Gudang D
TRX2152,2025-12-12,stok_adjustment,Botol 330ml,Gudang A,,0,0,76,6,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2153,2025-12-13,restock,Botol 750ml,,Gudang C,219,0,0,0,0,2600,569400,cash,selesai,Restock otomatis ke Gudang C
TRX2154,2025-12-13,penjualan,Botol 250ml,Gudang A,,0,59,5,0,0,1500,88500,transfer,selesai,Penjualan otomatis dari Gudang A
TRX2155,2025-12-13,penjualan,Botol 500ml,Gudang D,,0,82,0,0,0,2000,164000,tempo,selesai,Penjualan otomatis dari Gudang D
TRX2156,2025-12-13,penjualan,Botol 1500ml,Gudang D,,0,40,0,0,0,3500,140000,transfer,selesai,Penjualan otomatis dari Gudang D
TRX2157,2025-12-13,penjualan,Botol 1000ml,Gudang A,,0,72,0,0,0,3200,230400,transfer,selesai,Penjualan otomatis dari Gudang A
TRX2158,2025-12-13,penjualan,Botol 1500ml,Gudang C,,0,22,0,0,0,3500,77000,cash,selesai,Penjualan otomatis dari Gudang C
TRX2159,2025-12-13,pindah_gudang,Botol 1000ml,Gudang B,Gudang C,94,94,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang B ke Gudang C
TRX2160,2025-12-13,stok_adjustment,Botol 500ml,Gudang B,,0,0,46,56,5,0,0,none,selesai,Penyesuaian stok periodik
TRX2161,2025-12-14,restock,Botol 250ml,,Gudang B,579,0,0,0,0,1500,868500,transfer,selesai,Restock otomatis ke Gudang B
TRX2162,2025-12-14,restock,Botol 1500ml,,Gudang A,523,0,0,0,0,3500,1830500,transfer,selesai,Restock otomatis ke Gudang A
TRX2163,2025-12-14,restock,Botol 750ml,,Gudang D,379,0,0,0,0,2600,985400,transfer,selesai,Restock otomatis ke Gudang D
TRX2164,2025-12-14,penjualan,Botol 1500ml,Gudang C,,0,42,0,0,0,3800,159600,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX2165,2025-12-14,penjualan,Botol 750ml,Gudang D,,0,89,11,0,0,2600,231400,tempo,selesai,Penjualan otomatis dari Gudang D
TRX2166,2025-12-14,penjualan,Botol 330ml,Gudang C,,0,30,0,0,0,1900,57000,tempo,selesai,Penjualan otomatis dari Gudang C
TRX2167,2025-12-14,penjualan,Botol 500ml,Gudang D,,0,101,0,8,0,2200,222200,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX2168,2025-12-14,penjualan,Botol 1000ml,Gudang D,,0,36,0,0,0,3200,115200,cash,selesai,Penjualan otomatis dari Gudang D
TRX2169,2025-12-14,penjualan,Botol 330ml,Gudang D,,0,109,0,0,0,1700,185300,non-cash,pending,Penjualan otomatis dari Gudang D
TRX2170,2025-12-14,stok_adjustment,Botol 1000ml,Gudang A,,0,0,86,87,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2171,2025-12-15,restock,Botol 500ml,,Gudang C,525,0,0,0,0,2000,1050000,cash,selesai,Restock otomatis ke Gudang C
TRX2172,2025-12-15,restock,Botol 500ml,,Gudang A,418,0,0,0,0,2000,836000,cash,selesai,Restock otomatis ke Gudang A
TRX2173,2025-12-15,restock,Botol 1000ml,,Gudang B,309,0,0,0,0,3000,927000,transfer,selesai,Restock otomatis ke Gudang B
TRX2174,2025-12-15,penjualan,Botol 1500ml,Gudang C,,0,33,0,0,0,3700,122100,transfer,selesai,Penjualan otomatis dari Gudang C
TRX2175,2025-12-15,pindah_gudang,Botol 330ml,Gudang C,Gudang A,45,45,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX2176,2025-12-15,stok_adjustment,Botol 1000ml,Gudang C,,0,0,425,112,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2177,2025-12-16,restock,Botol 1000ml,,Gudang A,489,0,0,0,0,3000,1467000,transfer,selesai,Restock otomatis ke Gudang A
TRX2178,2025-12-16,restock,Botol 250ml,,Gudang A,321,0,0,0,0,1500,481500,transfer,selesai,Restock otomatis ke Gudang A
TRX2179,2025-12-16,penjualan,Botol 600ml,Gudang D,,0,39,0,0,0,2200,85800,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX2180,2025-12-16,penjualan,Botol 250ml,Gudang A,,0,14,0,0,0,1500,21000,tempo,selesai,Penjualan otomatis dari Gudang A
TRX2181,2025-12-16,penjualan,Botol 1500ml,Gudang B,,0,54,6,0,0,3500,189000,tempo,selesai,Penjualan otomatis dari Gudang B
TRX2182,2025-12-16,penjualan,Botol 250ml,Gudang C,,0,48,4,0,0,1800,86400,cash,selesai,Penjualan otomatis dari Gudang C
TRX2183,2025-12-16,pindah_gudang,Botol 600ml,Gudang C,Gudang A,167,167,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX2184,2025-12-16,stok_adjustment,Botol 500ml,Gudang A,,0,0,160,42,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2185,2025-12-17,penjualan,Botol 250ml,Gudang C,,0,91,0,0,0,1500,136500,tempo,selesai,Penjualan otomatis dari Gudang C
TRX2186,2025-12-17,penjualan,Botol 1500ml,Gudang D,,0,29,0,0,0,3500,101500,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX2187,2025-12-17,penjualan,Botol 250ml,Gudang B,,0,105,0,0,0,1800,189000,non-cash,selesai,Penjualan otomatis dari Gudang B
TRX2188,2025-12-17,penjualan,Botol 750ml,Gudang D,,0,32,0,0,0,2600,83200,tempo,selesai,Penjualan otomatis dari Gudang D
TRX2189,2025-12-17,penjualan,Botol 1000ml,Gudang C,,0,46,4,0,0,3000,138000,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX2190,2025-12-17,penjualan,Botol 330ml,Gudang C,,0,58,0,0,0,1900,110200,cash,selesai,Penjualan otomatis dari Gudang C
TRX2191,2025-12-17,pindah_gudang,Botol 600ml,Gudang D,Gudang C,70,70,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang D ke Gudang C
TRX2192,2025-12-18,restock,Botol 1500ml,,Gudang D,166,0,0,0,0,3500,581000,cash,selesai,Restock otomatis ke Gudang D
TRX2193,2025-12-18,penjualan,Botol 600ml,Gudang C,,0,35,0,0,0,2200,77000,transfer,selesai,Penjualan otomatis dari Gudang C
TRX2194,2025-12-18,penjualan,Botol 750ml,Gudang D,,0,64,0,0,0,2800,179200,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX2195,2025-12-18,pindah_gudang,Botol 1000ml,Gudang A,Gudang D,161,161,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX2196,2025-12-19,penjualan,Botol 1500ml,Gudang A,,0,34,0,0,0,3700,125800,cash,selesai,Penjualan otomatis dari Gudang A
TRX2197,2025-12-19,pindah_gudang,Botol 750ml,Gudang A,Gudang D,72,72,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX2198,2025-12-19,pindah_gudang,Botol 600ml,Gudang A,Gudang B,145,145,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang A ke Gudang B
TRX2199,2025-12-20,restock,Botol 1000ml,,Gudang D,157,0,0,0,0,3000,471000,transfer,selesai,Restock otomatis ke Gudang D
TRX2200,2025-12-20,restock,Botol 500ml,,Gudang D,484,0,0,0,0,2000,968000,transfer,selesai,Restock otomatis ke Gudang D
TRX2201,2025-12-20,restock,Botol 750ml,,Gudang B,366,0,0,0,0,2600,951600,transfer,selesai,Restock otomatis ke Gudang B
TRX2202,2025-12-20,penjualan,Botol 330ml,Gudang A,,0,76,6,0,0,1700,129200,cash,selesai,Penjualan otomatis dari Gudang A
TRX2203,2025-12-20,penjualan,Botol 330ml,Gudang A,,0,76,0,0,0,1900,144400,tempo,selesai,Penjualan otomatis dari Gudang A
TRX2204,2025-12-20,penjualan,Botol 600ml,Gudang A,,0,43,0,0,0,2200,94600,cash,selesai,Penjualan otomatis dari Gudang A
TRX2205,2025-12-20,penjualan,Botol 500ml,Gudang B,,0,124,0,0,0,2200,272800,non-cash,selesai,Penjualan otomatis dari Gudang B
TRX2206,2025-12-20,penjualan,Botol 600ml,Gudang B,,0,134,0,0,0,2400,321600,cash,selesai,Penjualan otomatis dari Gudang B
TRX2207,2025-12-20,pindah_gudang,Botol 1000ml,Gudang C,Gudang D,165,165,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang C ke Gudang D
TRX2208,2025-12-20,pindah_gudang,Botol 1000ml,Gudang D,Gudang C,192,192,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang D ke Gudang C
TRX2209,2025-12-21,restock,Botol 330ml,,Gudang B,519,0,0,0,0,1700,882300,transfer,selesai,Restock otomatis ke Gudang B
TRX2210,2025-12-21,restock,Botol 1000ml,,Gudang D,177,0,0,0,0,3000,531000,transfer,selesai,Restock otomatis ke Gudang D
TRX2211,2025-12-21,restock,Botol 1000ml,,Gudang D,121,0,0,0,0,3000,363000,cash,selesai,Restock otomatis ke Gudang D
TRX2212,2025-12-21,penjualan,Botol 1000ml,Gudang A,,0,41,0,0,0,3300,135300,transfer,selesai,Penjualan otomatis dari Gudang A
TRX2213,2025-12-21,penjualan,Botol 330ml,Gudang C,,0,102,0,0,0,2000,204000,transfer,selesai,Penjualan otomatis dari Gudang C
TRX2214,2025-12-21,pindah_gudang,Botol 1500ml,Gudang C,Gudang B,119,119,0,0,0,3500,0,internal,selesai,Pindah stok dari Gudang C ke Gudang B
TRX2215,2025-12-21,stok_adjustment,Botol 500ml,Gudang D,,0,0,76,184,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2216,2025-12-22,restock,Botol 330ml,,Gudang C,163,0,0,0,0,1700,277100,cash,selesai,Restock otomatis ke Gudang C
TRX2217,2025-12-22,penjualan,Botol 1500ml,Gudang B,,0,77,0,0,0,3800,292600,tempo,selesai,Penjualan otomatis dari Gudang B
TRX2218,2025-12-22,penjualan,Botol 250ml,Gudang A,,0,103,0,5,0,1800,185400,non-cash,batal,Penjualan otomatis dari Gudang A
TRX2219,2025-12-22,stok_adjustment,Botol 250ml,Gudang C,,0,0,5,53,4,0,0,none,selesai,Penyesuaian stok periodik
TRX2220,2025-12-23,restock,Botol 750ml,,Gudang C,279,0,0,0,0,2600,725400,cash,selesai,Restock otomatis ke Gudang C
TRX2221,2025-12-23,restock,Botol 750ml,,Gudang D,225,0,0,0,0,2600,585000,transfer,selesai,Restock otomatis ke Gudang D
TRX2222,2025-12-23,restock,Botol 250ml,,Gudang C,334,0,0,0,0,1500,501000,transfer,selesai,Restock otomatis ke Gudang C
TRX2223,2025-12-23,penjualan,Botol 600ml,Gudang A,,0,19,0,0,0,2200,41800,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2224,2025-12-23,penjualan,Botol 250ml,Gudang C,,0,100,0,7,0,1700,170000,tempo,selesai,Penjualan otomatis dari Gudang C
TRX2225,2025-12-23,penjualan,Botol 750ml,Gudang A,,0,44,0,0,0,2800,123200,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2226,2025-12-23,pindah_gudang,Botol 750ml,Gudang D,Gudang A,137,137,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang D ke Gudang A
TRX2227,2025-12-23,pindah_gudang,Botol 750ml,Gudang C,Gudang D,146,146,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang C ke Gudang D
TRX2228,2025-12-24,restock,Botol 330ml,,Gudang C,487,0,0,0,0,1700,827900,cash,selesai,Restock otomatis ke Gudang C
TRX2229,2025-12-24,restock,Botol 330ml,,Gudang B,463,0,0,0,0,1700,787100,cash,selesai,Restock otomatis ke Gudang B
TRX2230,2025-12-24,penjualan,Botol 500ml,Gudang A,,0,73,0,0,0,2000,146000,cash,selesai,Penjualan otomatis dari Gudang A
TRX2231,2025-12-24,penjualan,Botol 500ml,Gudang B,,0,31,0,0,0,2000,62000,tempo,selesai,Penjualan otomatis dari Gudang B
TRX2232,2025-12-24,penjualan,Botol 1000ml,Gudang C,,0,11,0,0,0,3000,33000,cash,selesai,Penjualan otomatis dari Gudang C
TRX2233,2025-12-24,penjualan,Botol 330ml,Gudang B,,0,57,0,0,0,1700,96900,tempo,selesai,Penjualan otomatis dari Gudang B
TRX2234,2025-12-24,pindah_gudang,Botol 330ml,Gudang C,Gudang A,139,139,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX2235,2025-12-24,stok_adjustment,Botol 250ml,Gudang C,,0,0,169,91,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2236,2025-12-25,restock,Botol 500ml,,Gudang D,366,0,0,0,0,2000,732000,transfer,selesai,Restock otomatis ke Gudang D
TRX2237,2025-12-25,restock,Botol 1500ml,,Gudang D,132,0,0,0,0,3500,462000,cash,selesai,Restock otomatis ke Gudang D
TRX2238,2025-12-25,penjualan,Botol 750ml,Gudang C,,0,60,0,0,0,2600,156000,cash,pending,Penjualan otomatis dari Gudang C
TRX2239,2025-12-25,penjualan,Botol 1000ml,Gudang D,,0,82,0,0,0,3300,270600,tempo,selesai,Penjualan otomatis dari Gudang D
TRX2240,2025-12-25,pindah_gudang,Botol 1000ml,Gudang B,Gudang C,156,156,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang B ke Gudang C
TRX2241,2025-12-25,stok_adjustment,Botol 600ml,Gudang A,,0,0,75,61,7,0,0,none,selesai,Penyesuaian stok periodik
TRX2242,2025-12-26,restock,Botol 1000ml,,Gudang A,361,0,0,0,0,3000,1083000,transfer,selesai,Restock otomatis ke Gudang A
TRX2243,2025-12-26,restock,Botol 500ml,,Gudang C,294,0,0,0,0,2000,588000,cash,selesai,Restock otomatis ke Gudang C
TRX2244,2025-12-26,penjualan,Botol 500ml,Gudang C,,0,72,0,0,0,2200,158400,cash,selesai,Penjualan otomatis dari Gudang C
TRX2245,2025-12-26,penjualan,Botol 330ml,Gudang A,,0,59,0,3,0,1700,100300,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2246,2025-12-26,penjualan,Botol 500ml,Gudang A,,0,50,0,0,0,2000,100000,tempo,selesai,Penjualan otomatis dari Gudang A
TRX2247,2025-12-26,penjualan,Botol 1000ml,Gudang B,,0,105,0,0,0,3000,315000,cash,selesai,Penjualan otomatis dari Gudang B
TRX2248,2025-12-26,pindah_gudang,Botol 750ml,Gudang C,Gudang A,55,55,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX2249,2025-12-26,pindah_gudang,Botol 1000ml,Gudang A,Gudang D,90,90,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX2250,2025-12-27,restock,Botol 1000ml,,Gudang A,198,0,0,0,0,3000,594000,transfer,selesai,Restock otomatis ke Gudang A
TRX2251,2025-12-27,penjualan,Botol 1000ml,Gudang D,,0,12,0,0,0,3300,39600,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX2252,2025-12-27,penjualan,Botol 330ml,Gudang D,,0,131,0,2,0,1700,222700,non-cash,pending,Penjualan otomatis dari Gudang D
TRX2253,2025-12-27,pindah_gudang,Botol 330ml,Gudang C,Gudang B,37,37,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang C ke Gudang B
TRX2254,2025-12-27,pindah_gudang,Botol 750ml,Gudang D,Gudang B,185,185,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang D ke Gudang B
TRX2255,2025-12-28,penjualan,Botol 250ml,Gudang A,,0,60,0,5,0,1500,90000,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2256,2025-12-28,penjualan,Botol 500ml,Gudang A,,0,28,0,0,0,2300,64400,cash,pending,Penjualan otomatis dari Gudang A
TRX2257,2025-12-28,penjualan,Botol 600ml,Gudang B,,0,45,0,0,0,2200,99000,non-cash,selesai,Penjualan otomatis dari Gudang B
TRX2258,2025-12-28,penjualan,Botol 500ml,Gudang B,,0,87,0,0,0,2000,174000,tempo,selesai,Penjualan otomatis dari Gudang B
TRX2259,2025-12-28,penjualan,Botol 1000ml,Gudang B,,0,56,6,0,0,3000,168000,tempo,pending,Penjualan otomatis dari Gudang B
TRX2260,2025-12-28,penjualan,Botol 1500ml,Gudang C,,0,12,0,0,0,3800,45600,transfer,selesai,Penjualan otomatis dari Gudang C
TRX2261,2025-12-28,pindah_gudang,Botol 330ml,Gudang C,Gudang B,168,168,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang C ke Gudang B
TRX2262,2025-12-28,pindah_gudang,Botol 500ml,Gudang A,Gudang D,58,58,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX2263,2025-12-28,stok_adjustment,Botol 1000ml,Gudang B,,0,0,74,127,0,0,0,none,selesai,Penyesuaian stok periodik
TRX2264,2025-12-29,restock,Botol 330ml,,Gudang D,402,0,0,0,0,1700,683400,transfer,selesai,Restock otomatis ke Gudang D
TRX2265,2025-12-29,restock,Botol 330ml,,Gudang A,472,0,0,0,0,1700,802400,transfer,selesai,Restock otomatis ke Gudang A
TRX2266,2025-12-29,restock,Botol 750ml,,Gudang D,409,0,0,0,0,2600,1063400,transfer,selesai,Restock otomatis ke Gudang D
TRX2267,2025-12-29,penjualan,Botol 330ml,Gudang A,,0,35,0,0,0,1700,59500,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2268,2025-12-29,penjualan,Botol 1000ml,Gudang A,,0,63,0,0,0,3300,207900,cash,selesai,Penjualan otomatis dari Gudang A
TRX2269,2025-12-29,penjualan,Botol 750ml,Gudang B,,0,13,0,0,0,2600,33800,cash,selesai,Penjualan otomatis dari Gudang B
TRX2270,2025-12-29,pindah_gudang,Botol 250ml,Gudang D,Gudang B,71,71,0,0,0,1500,0,internal,selesai,Pindah stok dari Gudang D ke Gudang B
TRX2271,2025-12-29,pindah_gudang,Botol 250ml,Gudang A,Gudang D,95,95,0,0,0,1500,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX2272,2025-12-29,stok_adjustment,Botol 330ml,Gudang A,,0,0,14,135,1,0,0,none,selesai,Penyesuaian stok periodik
TRX2273,2025-12-30,restock,Botol 330ml,,Gudang B,301,0,0,0,0,1700,511700,transfer,selesai,Restock otomatis ke Gudang B
TRX2274,2025-12-30,restock,Botol 750ml,,Gudang B,151,0,0,0,0,2600,392600,cash,selesai,Restock otomatis ke Gudang B
TRX2275,2025-12-30,restock,Botol 500ml,,Gudang B,213,0,0,0,0,2000,426000,transfer,selesai,Restock otomatis ke Gudang B
TRX2276,2025-12-30,penjualan,Botol 750ml,Gudang A,,0,84,0,0,0,2600,218400,cash,selesai,Penjualan otomatis dari Gudang A
TRX2277,2025-12-30,penjualan,Botol 500ml,Gudang C,,0,99,0,0,0,2000,198000,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX2278,2025-12-30,penjualan,Botol 330ml,Gudang A,,0,85,0,0,0,1900,161500,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX2279,2025-12-30,penjualan,Botol 330ml,Gudang D,,0,73,0,0,0,1700,124100,tempo,selesai,Penjualan otomatis dari Gudang D
TRX2280,2025-12-31,penjualan,Botol 250ml,Gudang A,,0,17,0,0,0,1500,25500,cash,selesai,Penjualan otomatis dari Gudang A
TRX2281,2025-12-31,penjualan,Botol 600ml,Gudang C,,0,11,1,0,0,2500,27500,non-cash,pending,Penjualan otomatis dari Gudang C
TRX2282,2025-12-31,penjualan,Botol 250ml,Gudang C,,0,22,2,0,0,1500,33000,tempo,selesai,Penjualan otomatis dari Gudang C
TRX2283,2025-12-31,penjualan,Botol 1500ml,Gudang A,,0,83,0,0,0,3700,307100,cash,selesai,Penjualan otomatis dari Gudang A
